,title,vehicle_class,manufacturer,features,acquisition,price,storage_location,delivery_method,modifications,resale_flag,resale_price,race_availability,top_speed_in_game,based_on,seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
167,GTA 5: Benefactor Panto,Compacts,Benefactor,Mystery Prize,Southern S.A. Super Autos,"$85,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$51,000	
	($210,525 when fully upgraded)",Can be used in Races,82.02 mph (132.00 km/h),Smart Fortwo; Tata Nano,2,800	KG,RWD,6,"June 17, 2014",1.14 I'm Not a Hipster,100.25 mph (161.34 km/h),1:15.376,No,1,1,2,1,1,"Speed
70.82","Acceleration
67.50","Braking
20.00","Handling
59.70","Overall
54.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-panto
168,GTA 5: Vapid Liberator,Off-Road,Vapid,Exclusive to Annual Event,Warstock Cache & Carry,"$556,511",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Can be used in Races,68.35 mph (110.00 km/h),Monster Truck,2,"4,000	KG",NA,3,"July 1, 2014",1.15 Independence Day,80.25 mph (129.15 km/h),1:17.812,No,1,1,2,1,1,"Speed
59.02","Acceleration
100.00","Braking
21.67","Handling
63.64","Overall
61.08",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-the-liberator
169,GTA 5: Weeny Dynasty,Sports Classics,Weeny,Has Liveries,Southern S.A. Super Autos,"$450,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$270,000	
	($456,500 when fully upgraded)",Can be used in Races,73.32 mph (118.00 km/h),Hindustan Ambassador (Indian counterpart of Morris Oxford III),4,"1,100	KG",RWD,5,"October 17, 2019",1.48 Diamond Casino & Resort,93.50 mph (150.47 km/h),1:23.351,No,1,1,2,1,1,"Speed
63.31","Acceleration
45.00","Braking
13.33","Handling
51.52","Overall
43.29",https://www.gtabase.com//grand-theft-auto-v/vehicles/dynasty
170,GTA 5:  V-65 Molotok,Planes,NA,"Armored Vehicle, Bulletproof - Rear, Countermeasures, Fighter Jet, Has Liveries, Has Trade Price, Homing Missiles, No Passive Mode, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$4,788,000",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$2,872,800	
	($3,100,125 when fully upgraded)",Can be used in Races,204.18 mph (328.60 km/h),Mikoyan-Gurevich MiG-15/MiG-17,1,"3,200	KG",NA,NA,"August 29, 2017",1.41 Smuggler's Run,207.75 mph (334.34 km/h),0:36.367,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
83.50","Acceleration
69.50","Braking
65.00","Handling
70.00","Overall
72.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/v-65-molotok
171,GTA 5: Karin BeeJay XL,SUVs,Karin,"JDM Car, Towing Hitch",Can be stolen / found,"$27,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$16,200	
	($107,675 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Toyota FJ Cruiser,4,"2,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,96.75 mph (155.70 km/h),1:19.547,No,1,1,2,1,1,"Speed
69.75","Acceleration
47.50","Braking
26.67","Handling
62.12","Overall
51.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-beejay-xl
172,GTA 5: Pegassi Infernus,Super,Pegassi,"Bulletproof - Rear, Mystery Prize",Legendary Motorsport,"$440,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$264,000	
	($401,125 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),"Lamborghini Murcielago, Lamborghini Diablo, Pagani Zonda",2,"1,200	KG",NA,6,"September 17, 2013",1.01 Game Launch,117.75 mph (189.50 km/h),1:02.929,Has protection from the back,1,1,2,1,1,"Speed
80.48","Acceleration
85.00","Braking
16.67","Handling
80.30","Overall
65.61",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-infernus
173,GTA 5: Dinka Double-T,Motorcycles,Dinka,Mystery Prize,Southern S.A. Super Autos,"$12,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$7,200	
	($62,725 when fully upgraded)",Can be used in Races,91.34 mph (147.00 km/h),Honda CBR,2,200	KG,RWD,5,"September 17, 2013",1.01 Game Launch,118.00 mph (189.90 km/h),1:00.261,No,1,1,2,1,1,"Speed
78.87","Acceleration
77.50","Braking
46.67","Handling
66.06","Overall
67.28",https://www.gtabase.com//grand-theft-auto-v/vehicles/dinka-double-t
174,GTA 5: Bravado Banshee,Sports,Bravado,"Has Liveries, Has Variants, HSW Performance Upgrade, Mystery Prize, Removable Roof",Legendary Motorsport,"$105,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$63,000	
	($1,218,100 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),Dodge Viper,2,"1,200	KG",RWD,5,"September 17, 2013",1.01 Game Launch,117.75 mph (189.50 km/h),1:06.066,No,1,1,2,1,1,"Speed
79.41","Acceleration
85.00","Braking
33.33","Handling
73.33","Overall
67.77",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-banshee
175,GTA 5:  Whippet Race Bike,Cycles,NA,,Can be stolen / found,"$10,000",Garage (Personal Vehicle),Mechanic,Cannot be modified,Cannot be sold,NA,Can be used in Races,39.15 mph (63.00 km/h),Pinarello Dogma,1,110	KG,RWD,NA,"September 17, 2013",1.01 Game Launch,47.00 mph (75.64 km/h),2:08.393,No,1,1,2,1,1,"Speed
33.80","Acceleration
16.88","Braking
41.67","Handling
28.03","Overall
30.09",https://www.gtabase.com//grand-theft-auto-v/vehicles/whippet-race-bike
176,GTA 5: Western Company Mallard,Planes,Western Company,"Armored Vehicle, Bulletproof - Rear, Has Liveries, Has Variants",Elitás Travel,"$250,000",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Can be used in Races,176.72 mph (284.40 km/h),Extra EA-300,1,"1,000	KG",NA,NA,"September 17, 2013",1.01 Game Launch,140.25 mph (225.71 km/h),0:48.649,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
72.00","Acceleration
46.00","Braking
36.00","Handling
58.00","Overall
53.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-company-mallard
177,GTA 5: Weeny Issi,Compacts,Weeny,"Convertible - Soft-top, Has Variants, Mystery Prize",Can be stolen / found,"$18,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$10,800	
	($78,515 when fully upgraded)",Can be used in Races,83.89 mph (135.00 km/h),"Mini Cooper, Honda Civic SI",2,"1,200	KG",NA,5,"September 17, 2013",1.01 Game Launch,104.25 mph (167.77 km/h),1:17.145,No,1,1,2,1,1,"Speed
72.43","Acceleration
57.50","Braking
20.00","Handling
62.12","Overall
53.01",https://www.gtabase.com//grand-theft-auto-v/vehicles/weeny-issi
178,GTA 5: Pegassi Oppressor Mk II,Motorcycles,Pegassi,"Countermeasures, Flying Car / Bike, Has Liveries, Has Trade Price, Homing Missiles, Hover Mode, No Passive Mode, Rocket Boost, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$3,890,250",Garage (Personal Vehicle),Mechanic,Terrorbyte Workshop,Can be sold only if purchased (High-End),"$2,334,150	
	($2,588,375 when fully upgraded)",Special Vehicle Races,91.96 mph (148.00 km/h),"BMW hover bike concept, hover bike",1,220	KG,RWD,1,"August 14, 2018",1.44 After Hours,127.75 mph (205.59 km/h),0:53.387,No,1,1,2,1,1,"Speed
79.41","Acceleration
95.00","Braking
40.00","Handling
63.64","Overall
69.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/oppressor-mk-ii
179,GTA 5: Declasse Rancher XL,Off-Road,Declasse,"Has Variants, Snow Vehicle - North Yankton, Towing Hitch",Can be stolen / found,"$9,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$5,400	
	($93,775 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Chevy Suburban,4,"2,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,96.00 mph (154.50 km/h),1:21.383,No,1,1,2,1,1,"Speed
69.75","Acceleration
45.00","Braking
26.67","Handling
59.09","Overall
50.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-rancher-xl
180,GTA 5: JoBuilt Velum,Planes,JoBuilt,"Armored Vehicle, Bulletproof - Rear, Has Liveries, Has Variants, Mystery Prize",Elitás Travel,"$450,000",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Can be used in Races,166.96 mph (268.70 km/h),"Piper PA-46, SOCATA TBM",4,"5,000	KG",RWD,NA,"September 17, 2013",1.01 Game Launch,139.75 mph (224.91 km/h),0:53.050,Bulletproof from the rear (rear has no windows),2,1,2,1,1,"Speed
67.50","Acceleration
25.50","Braking
21.00","Handling
37.50","Overall
37.88",https://www.gtabase.com//grand-theft-auto-v/vehicles/jobuilt-velum
181,GTA 5: Lifeguard (SUV),Emergency,Declasse,,Can be stolen / found,"$865,000",Garage (Personal Vehicle),Mechanic,MOC / Avenger Workshop,Can be sold only if purchased (High-End),"$519,000	
	($659,500 when fully upgraded)",Cannot be used in Races,86.99 mph (140.00 km/h),California Lifeguard livery,4,"2,400	KG",RWD,5,"September 17, 2013",1.01 Game Launch,95.25 mph (153.29 km/h),1:24.217,No,1,1,2,1,1,"Speed
75.12","Acceleration
50.00","Braking
26.67","Handling
62.12","Overall
53.48",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-lifeguard
182,GTA 5: Vulcar Warrener HKR,Sedans,Vulcar,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,260,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$756,000	
	($1,073,517 when fully upgraded)",Can be used in Races,90.72 mph (146.00 km/h),"1974 Nissan/Datsun Sunny ""Hakotora""",2,965	KG,RWD,5,"July 20, 2021",1.57 Los Santos Tuners,106.50 mph (171.39 km/h),1:13.841,No,1,1,2,1,1,"Speed
78.34","Acceleration
66.25","Braking
31.67","Handling
65.45","Overall
60.43",https://www.gtabase.com//grand-theft-auto-v/vehicles/warrener-hkr
183,GTA 5: BF Dune FAV,Off-Road,BF,"Has Liveries, Has Trade Price, No Passive Mode, Proximity Mines, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$1,130,500",Garage (Personal Vehicle),Mechanic,MOC / Avenger Workshop,Can be sold only if purchased (High-End),"$678,000	
	($944,550 when fully upgraded)",Target Assault Races,83.89 mph (135.00 km/h),Desert Patrol Vehicle (DPV) (FAV),2,"1,800	KG",RWD,5,"June 13, 2017",1.40 Gunrunning Pack,99.75 mph (160.53 km/h),1:13.907,No,1,1,2,1,1,"Speed
72.43","Acceleration
62.50","Braking
21.00","Handling
66.67","Overall
55.65",https://www.gtabase.com//grand-theft-auto-v/vehicles/bf-dune-fav
184,GTA 5: Willard Faction Custom,Muscle,Willard,"Custom Vehicle, Has Liveries, Has Variants, Hydraulics, Removable Roof",Benny's Original Motor Works,"$335,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$201,000	
	($598,503 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),1982-1987 Buick Regal; Buick Grand National/T-Type/GNX,2,"1,200	KG",RWD,5,"October 20, 2015",1.30 Lowriders,110.75 mph (178.23 km/h),1:13.372,No,1,1,2,1,1,"Speed
75.12","Acceleration
70.00","Braking
26.67","Handling
68.18","Overall
59.99",https://www.gtabase.com//grand-theft-auto-v/vehicles/willard-faction-custom
185,GTA 5: Bravado Half-track,Military,Bravado,"Armored Vehicle, Bulletproof - Front, Bulletproof - Rear, Has Liveries, Has Trade Price, No Passive Mode, Proximity Mines, Towing Hitch, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$2,254,350",Garage (Personal Vehicle),Mechanic,MOC / Avenger Workshop,Can be sold only if purchased (High-End),"$1,352,610	
	($1,608,035 when fully upgraded)",Target Assault Races,46.60 mph (75.00 km/h),"Dunloader, M3 Half-track",3,"10,000	KG",RWD,4,"June 13, 2017",1.40 Gunrunning Pack,58.25 mph (93.74 km/h),1:52.648,"Bulletproof from the front and rear (rear has no windows), but not from the sides",27,9,23,5,2,"Speed
40.24","Acceleration
40.00","Braking
6.67","Handling
69.70","Overall
39.15",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-half-track
186,GTA 5: Pfister Astron Custom,SUVs,Pfister,"Has Liveries, HSW Performance Upgrade",Legendary Motorsport,"$1,720,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,032,000	
	($1,504,075 when fully upgraded)",Can be used in Races,92.40 mph (148.70 km/h),Porsche Macan,4,"1,970	KG",NA,7,"March 15, 2022",1.59 PS5 & Xbox Series X|S Release,119.25 mph (191.91 km/h),1:06.966,No,1,1,2,1,1,"Speed
79.79","Acceleration
81.00","Braking
13.17","Handling
66.21","Overall
60.04",https://www.gtabase.com//grand-theft-auto-v/vehicles/astron-custom
187,GTA 5: RCV,Emergency,NA,"Armored Vehicle, Bulletproof - Rear, Has Liveries, Has Trade Price, No Passive Mode, Passengers can hang on side, Peds can stand on top, Unique Radar Icon, Water Cannon, Weaponized Vehicle",Warstock Cache & Carry,"$3,125,500",Facility Property,Mechanic,Point of Storage,Cannot be sold,NA,Transform Races Only,77.67 mph (125.00 km/h),INKAS Armored Riot Control Vehicle,6,"12,500	KG",RWD,5,"December 12, 2017",1.42 The Doomsday Heist,96.75 mph (155.70 km/h),1:31.903,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
67.07","Acceleration
40.00","Braking
10.00","Handling
53.03","Overall
42.52",https://www.gtabase.com//grand-theft-auto-v/vehicles/rcv
188,GTA 5: Dundreary Virgo Classic,Muscle,Dundreary,"Has Variants, Mystery Prize",Benny's Original Motor Works,"$165,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$99,000	
	($230,750 when fully upgraded)",Can be used in Races,83.26 mph (134.00 km/h),1977-79 Lincoln Continental Mark V,2,"2,200	KG",RWD,5,"March 15, 2016",1.33 Lowriders: Custom Classics,96.75 mph (155.70 km/h),1:21.448,No,1,1,2,1,1,"Speed
71.90","Acceleration
52.75","Braking
24.00","Handling
63.64","Overall
53.07",https://www.gtabase.com//grand-theft-auto-v/vehicles/dundreary-virgo-classic
189,GTA 5: Progen Emerus,Super,Progen,"Bulletproof - Rear, Has Liveries",Legendary Motorsport,"$2,750,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,650,000	
	($1,826,150 when fully upgraded)",Can be used in Races,100.23 mph (161.30 km/h),McLaren Senna,2,"1,198	KG",RWD,7,"August 15, 2019",1.48 Diamond Casino & Resort,127.25 mph (204.79 km/h),0:58.291,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
86.55","Acceleration
94.50","Braking
40.00","Handling
100.00","Overall
80.26",https://www.gtabase.com//grand-theft-auto-v/vehicles/emerus
190,GTA 5: Overflod Entity XF,Super,Overflod,Bulletproof - Rear,Legendary Motorsport,"$795,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$477,000	
	($618,775 when fully upgraded)",Can be used in Races,96.31 mph (155.00 km/h),"Koenigsegg CC8S, Agera & Lamborghini Aventador (rear lights)",2,"1,500	KG",NA,6,"September 17, 2013",1.01 Game Launch,121.50 mph (195.53 km/h),1:01.678,Has protection from the back,1,1,2,1,1,"Speed
83.17","Acceleration
82.50","Braking
30.00","Handling
83.33","Overall
69.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/overflod-entity-xf
191,GTA 5: Dinka Verus,Off-Road,Dinka,Has Liveries,Warstock Cache & Carry,"$192,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$115,200	
	($273,070 when fully upgraded)",Can be used in Races,71.46 mph (115.00 km/h),Polaris Sportsman MV850 and 570,2,750	KG,NA,5,"February 18, 2021",1.52 Cayo Perico Heist,84.25 mph (135.59 km/h),1:20.682,No,1,1,2,1,1,"Speed
61.70","Acceleration
33.75","Braking
8.67","Handling
63.64","Overall
41.94",https://www.gtabase.com//grand-theft-auto-v/vehicles/verus
192,GTA 5: Grotti Brioso 300,Compacts,Grotti,"Has Liveries, Has Variants, Has Trade Price",Southern S.A. Super Autos,"$610,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$366,000	
	($549,775 when fully upgraded)",Can be used in Races,71.46 mph (115.00 km/h),Fiat 500,2,650	KG,RWD,4,"December 22, 2020",1.52 Cayo Perico Heist,86.00 mph (138.40 km/h),1:24.186,No,1,1,2,1,1,"Speed
62.00","Acceleration
45.00","Braking
8.67","Handling
56.00","Overall
42.92",https://www.gtabase.com//grand-theft-auto-v/vehicles/brioso-300
193,GTA 5: Weeny Issi Sport,Sports,Weeny,Has Liveries,Southern S.A. Super Autos,"$897,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$538,200	
	($732,825 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),Mini Hatch 2018 facelift,2,"1,000	KG",NA,6,"July 23, 2019",1.48 Diamond Casino & Resort,114.25 mph (183.87 km/h),1:02.029,No,1,1,2,1,1,"Speed
79.41","Acceleration
76.25","Braking
33.33","Handling
100.00","Overall
72.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/issi-sport
194,GTA 5: Mammoth Hydra,Planes,Mammoth,"Armored Vehicle, Bulletproof - Rear, Countermeasures, Fighter Jet, Has Trade Price, Homing Missiles, Hover Mode, No Passive Mode, Unique Radar Icon, VTOL, Weaponized Vehicle",Warstock Cache & Carry,"$3,990,000",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Can be used in Races,203.19 mph (327.00 km/h),"British Aerospace Harrier II, F-35 Lightning II, McDonnell Douglas AV-8B Harrier II",1,"8,000	KG",RWD,NA,"March 10, 2015",1.21 Heists DLC,209.25 mph (336.75 km/h),0:34.135,Bulletproof from the rear (rear has no windows),2,1,2,1,1,"Speed
100.00","Acceleration
41.50","Braking
46.50","Handling
83.50","Overall
67.88",https://www.gtabase.com//grand-theft-auto-v/vehicles/mammoth-hydra
195,GTA 5: Benefactor Stirling GT,Sports,Benefactor,HSW Performance Upgrade,Legendary Motorsport,"$975,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$585,000	
	($1,176,320 when fully upgraded)",Can be used in Races,85.75 mph (138.00 km/h),"Mercedes-Benz 300SL, 300 SLR, Alfa Romeo Disco Volatne, 8C Competizione",2,"1,330	KG",RWD,5,"June 10, 2015",1.27 Ill-Gotten Gains Part 1,112.00 mph (180.25 km/h),1:06.166,No,1,1,2,1,1,"Speed
74.04","Acceleration
75.00","Braking
26.67","Handling
71.21","Overall
61.73",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-stirling-gt
196,GTA 5: Maxwell Asbo,Compacts,Maxwell,"Has Liveries, Has Trade Price",Southern S.A. Super Autos,"$408,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$244,800	
	($435,095 when fully upgraded)",Can be used in Races,78.29 mph (126.00 km/h),Vauxhall / Opel Corsa C,2,"1,030	KG",NA,5,"December 12, 2019",1.49 Diamond Casino Heist,96.50 mph (155.30 km/h),1:17.946,No,1,1,2,1,1,"Speed
67.61","Acceleration
58.50","Braking
15.67","Handling
58.18","Overall
49.99",https://www.gtabase.com//grand-theft-auto-v/vehicles/maxwell-asbo
197,GTA 5: Dinka Kanjo SJ,Coupes,Dinka,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,370,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$822,000	
	($1,125,488 when fully upgraded)",Can be used in Races,87.61 mph (141.00 km/h),Honda Civic Coupe Gen V,2,950	KG,NA,5,"September 22, 2022",1.61 Criminal Enterprises,107.25 mph (172.60 km/h),1:12.322,No,1,1,2,1,1,"Speed
75.65","Acceleration
78.75","Braking
15.00","Handling
60.45","Overall
57.46",https://www.gtabase.com//grand-theft-auto-v/vehicles/kanjo-sj
198,GTA 5: Karin Sultan Classic,Sports,Karin,"Has Liveries, Has Variants, Has Trade Price, JDM Car",Southern S.A. Super Autos,"$1,718,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,030,800	
	($1,231,213 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Subaru Impreza GC8 and Mitsubishi Lancer Evolution I,4,"1,100	KG",NA,5,"January 16, 2020",1.49 Diamond Casino Heist,116.50 mph (187.49 km/h),1:02.606,No,1,1,2,1,1,"Speed
77.80","Acceleration
82.50","Braking
16.67","Handling
75.61","Overall
63.14",https://www.gtabase.com//grand-theft-auto-v/vehicles/sultan-classic
199,GTA 5: Overflod Entity MT,Super,Overflod,"Has Liveries, HSW Performance Upgrade",Legendary Motorsport,"$2,355,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,413,000	
	($2,036,095 when fully upgraded)",Can be used in Races,106.88 mph (172.00 km/h),2021 Koenigsegg Jesko,2,"1,420	KG",RWD,6,"December 13, 2022",1.64 LS Drug Wars,131.25 mph (211.23 km/h),1:03.196,No,1,1,2,1,1,"Speed
92.28","Acceleration
88.62","Braking
33.33","Handling
100.00","Overall
78.56",https://www.gtabase.com//grand-theft-auto-v/vehicles/entity-mt
200,GTA 5: Slamtruck,Utility,Vapid,"Has Liveries, Hydraulics, Peds can stand on top",Southern S.A. Super Autos,"$1,310,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$786,000	
	($954,430 when fully upgraded)",Can be used in Races,77.67 mph (125.00 km/h),Suzy Stuchel's custom 1956 Ford COE 600 Hauler,2,"6,000	KG",RWD,4,"January 21, 2021",1.52 Cayo Perico Heist,98.80 mph (159.00 km/h),1:30.326,No,1,1,2,1,1,"Speed
75.12","Acceleration
50.00","Braking
26.67","Handling
71.21","Overall
55.75",https://www.gtabase.com//grand-theft-auto-v/vehicles/slamtruck
201,GTA 5: Western Cliffhanger,Motorcycles,Western,"Has Liveries, Has Variants",Southern S.A. Super Autos,"$225,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$135,000	
	($284,550 when fully upgraded)",Can be used in Races,91.65 mph (147.50 km/h),Harley Davidson XR-750,2,140	KG,RWD,4,"July 19, 2016",1.35 Cunning Stunts,124.75 mph (200.77 km/h),1:02.595,No,1,1,2,1,1,"Speed
79.14","Acceleration
79.50","Braking
36.67","Handling
68.18","Overall
65.87",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-cliffhanger
202,GTA 5: Annis Remus,Sports,Annis,"Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,370,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$822,000	
	($1,176,579 when fully upgraded)",Can be used in Races,91.22 mph (146.80 km/h),Nissan Silvia S13,2,"1,105	KG",RWD,5,"July 20, 2021",1.57 Los Santos Tuners,115.50 mph (185.88 km/h),1:06.733,No,1,1,2,1,1,"Speed
78.77","Acceleration
81.75","Braking
30.00","Handling
81.50","Overall
68.00",https://www.gtabase.com//grand-theft-auto-v/vehicles/remus
203,GTA 5: Pegassi Osiris,Super,Pegassi,,Legendary Motorsport,"$1,950,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,170,000	
	($1,319,200 when fully upgraded)",Can be used in Races,98.86 mph (159.10 km/h),"Pagani Zonda & Hyurarauruaya, LaFerrari",2,"1,350	KG",NA,6,"June 10, 2015",1.27 Ill-Gotten Gains Part 1,122.00 mph (196.34 km/h),1:01.394,No,1,1,2,1,1,"Speed
85.31","Acceleration
88.50","Braking
33.33","Handling
80.30","Overall
71.86",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-osiris
204,GTA 5: Pfister Neon,Sports,Pfister,Electric Vehicle,Legendary Motorsport,"$1,500,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$900,000	
	($1,017,775 when fully upgraded)",Can be used in Races,97.24 mph (156.50 km/h),"Porsche Taycan, Porsche 918 Spyder, second generation Porsche Panamera and the 991.2 Porsche 911",4,"2,000	KG",NA,1,"January 30, 2018",1.42 The Doomsday Heist,114.00 mph (183.46 km/h),1:03.298,No,1,1,2,1,1,"Speed
83.97","Acceleration
100.00","Braking
43.33","Handling
68.94","Overall
74.06",https://www.gtabase.com//grand-theft-auto-v/vehicles/pfister-neon
205,GTA 5: Benefactor Schafter LWB (Armored),Sedans,Benefactor,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear",Legendary Motorsport,"$438,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$262,800	
	($337,425 when fully upgraded)",Can be used in Races,88.23 mph (142.00 km/h),Mercedes-Maybach S600,4,"2,000	KG",RWD,5,"December 15, 2015",1.31 Executives and Other Criminals,109.25 mph (175.82 km/h),1:09.871,Bullet resistant windows from all sides,2,2,4,1,1,"Speed
76.19","Acceleration
46.25","Braking
27.33","Handling
77.27","Overall
56.76",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-schafter-lwb-armored
206,GTA 5: Shitzu Hakuchou Drag Bike,Motorcycles,Shitzu,"Has Liveries, HSW Performance Upgrade",Legendary Motorsport,"$976,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$585,600	
	($1,531,575 when fully upgraded)",Can be used in Races,98.80 mph (159.00 km/h),Suzuki GSX1300R Hayabusa,2,270	KG,RWD,6,"October 4, 2016",1.36 Bikers,126.50 mph (203.58 km/h),0:57.590,No,1,1,2,1,1,"Speed
85.31","Acceleration
100.00","Braking
46.67","Handling
87.88","Overall
79.96",https://www.gtabase.com//grand-theft-auto-v/vehicles/shitzu-hakuchou-drag-bike
207,GTA 5: Obey Omnis e-GT,Sports,Obey,"Active Spoiler, Armored Vehicle, Countermeasures, Electric Vehicle, Has Liveries, Imani Tech, Proximity Mines, Remote Control Unit",Legendary Motorsport,"$1,795,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,077,000	
	($1,555,450 when fully upgraded)",Can be used in Races,93.05 mph (149.75 km/h),Audi e-Tron GT,4,"2,350	KG",NA,2,"July 26, 2022",1.61 Criminal Enterprises,111.50 mph (179.44 km/h),1:04.431,Not Bullet Resistant; Needs Armor Plating upgrade for maximum resistance to explosive,12,12,28,6,2,"Speed
80.35","Acceleration
100.00","Braking
33.33","Handling
100.00","Overall
78.42",https://www.gtabase.com//grand-theft-auto-v/vehicles/omnis-e-gt
