,title,vehicle_class,manufacturer,features,acquisition,price,storage_location,delivery_method,modifications,resale_flag,resale_price,race_availability,top_speed_in_game,based_on,seats,weight_in_kg,drive_train,gears,release_date,release_dlc,top_speed_real,lap_time,bulletproof,weapon1_resistance,weapon2_resistance,weapon3_resistance,weapon4_resistance,weapon5_resistance,speed,acceleration,braking,handling,overall,vehicle_url
167,GTA 5: Albany Primo Custom,Sedans,Albany,"Custom Vehicle, Has Liveries, Hydraulics",Benny's Original Motor Works,"$400,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$240,000	
	($591,960 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),Late 80's Pontiac Bonneville,4,"1,800	KG",RWD,5,"October 20, 2015",1.30 Lowriders,103.00 mph (165.76 km/h),1:12.764,No,1,1,2,1,1,"Speed
75.12","Acceleration
50.00","Braking
30.00","Handling
71.21","Overall
56.58",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-primo-custom
168,GTA 5: Pegassi Vacca,Super,Pegassi,"Bulletproof - Rear, Mystery Prize",Legendary Motorsport,"$240,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$144,000	
	($283,175 when fully upgraded)",Can be used in Races,94.45 mph (152.00 km/h),"Lamborghini Gallardo, McLaren MP4-12C",2,"1,200	KG",RWD,6,"September 17, 2013",1.01 Game Launch,120.25 mph (193.52 km/h),1:03.964,Has protection from the back,1,1,2,1,1,"Speed
81.56","Acceleration
75.00","Braking
33.33","Handling
78.79","Overall
67.17",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-vacca
169,GTA 5: Dinka Jester Classic,Sports,Dinka,"Has Liveries, JDM Car",Legendary Motorsport,"$790,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$474,000	
	($662,775 when fully upgraded)",Can be used in Races,96.93 mph (156.00 km/h),Toyota Supra JZA80 (Mk IV),2,"1,600	KG",RWD,5,"July 24, 2018",1.44 After Hours,119.75 mph (192.72 km/h),1:06.100,No,1,1,2,1,1,"Speed
83.70","Acceleration
80.00","Braking
31.67","Handling
78.03","Overall
68.35",https://www.gtabase.com//grand-theft-auto-v/vehicles/dinka-jester-classic
170,GTA 5: Western Company Seabreeze,Planes,Western Company,"Armored Vehicle, Bombs Mod, Bulletproof - Rear, Countermeasures, Float on Water, Has Liveries, Has Trade Price, No Passive Mode, Submersible Vehicle, Unique Radar Icon, Weaponized Vehicle",Elitás Travel,"$1,130,500",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$678,300	
	($962,305 when fully upgraded)",Can be used in Races,204.18 mph (328.60 km/h),Seawind 300c,2,"3,000	KG",NA,NA,"October 31, 2017",1.41 Smuggler's Run,191.75 mph (308.59 km/h),0:38.568,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
73.50","Acceleration
95.00","Braking
78.00","Handling
48.00","Overall
73.63",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-seabreeze
171,GTA 5: Lampadati Pigalle,Sports Classics,Lampadati,Mystery Prize,Southern S.A. Super Autos,"$400,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$240,000	
	($381,150 when fully upgraded)",Can be used in Races,92.58 mph (149.00 km/h),"Maserati Merak, Ghibli I, Citroen SM, Alpine A310",2,"1,500	KG",NA,5,"June 17, 2014",1.14 I'm Not a Hipster,121.25 mph (195.13 km/h),1:09.737,No,1,1,2,1,1,"Speed
79.95","Acceleration
66.25","Braking
28.33","Handling
71.52","Overall
61.51",https://www.gtabase.com//grand-theft-auto-v/vehicles/lampadati-pigalle
172,GTA 5: Vapid Sandking SWB,Off-Road,Vapid,Has Variants,Can be stolen / found,"$38,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$22,800	
	($118,020 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Ford Super Duty,2,"2,400	KG",NA,6,"September 17, 2013",1.01 Game Launch,99.00 mph (159.32 km/h),1:17.846,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
60.61","Overall
50.09",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-sandking-swb
173,GTA 5: Annis S80RR,Super,Annis,"Bulletproof - Rear, Has Liveries, JDM Car",Legendary Motorsport,"$2,575,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,545,000	
	($1,709,865 when fully upgraded)",Can be used in Races,100.82 mph (162.25 km/h),"Nissan R90C, Jaguar XJR-9",1,900	KG,RWD,6,"July 23, 2019",1.48 Diamond Casino & Resort,123.00 mph (197.95 km/h),0:59.226,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
87.06","Acceleration
93.13","Braking
41.67","Handling
100.00","Overall
80.46",https://www.gtabase.com//grand-theft-auto-v/vehicles/annis-s80rr
174,GTA 5: Enus Jubilee,SUVs,Enus,"Armored Vehicle, Bulletproof - Front, Bulletproof - Side, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, Imani Tech, Proximity Mines, Remote Control Unit, Unique Radar Icon, Weaponized Vehicle",Legendary Motorsport,"$1,650,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$990,000	
	($1,669,928 when fully upgraded)",Can be used in Races,93.83 mph (151.00 km/h),Rolls-Royce Cullinan,4,"2,660	KG",NA,8,"December 15, 2021",1.58 The Contract,116.75 mph (187.89 km/h),1:08.101,Bullet resistant windows; Needs Armor Plating upgrade for maximum resistance to explosive,12,4,10,2,1,"Speed
81.02","Acceleration
74.38","Braking
25.00","Handling
69.24","Overall
62.41",https://www.gtabase.com//grand-theft-auto-v/vehicles/jubilee
175,GTA 5: Obey 8F Drafter,Sports,Obey,Has Liveries,Legendary Motorsport,"$718,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$430,800	
	($622,140 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),2018 Audi RS5 Coupe,2,"1,650	KG",NA,6,"July 23, 2019",1.48 Diamond Casino & Resort,117.50 mph (189.10 km/h),1:03.531,No,1,1,2,1,1,"Speed
80.48","Acceleration
85.50","Braking
33.33","Handling
81.67","Overall
70.25",https://www.gtabase.com//grand-theft-auto-v/vehicles/drafter-8f
176,GTA 5: Benefactor SM722,Sports,Benefactor,Has Liveries,Legendary Motorsport,"$2,115,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,269,000	
	($1,462,150 when fully upgraded)",Can be used in Races,99.97 mph (160.88 km/h),Mercedes-Benz SLR Stirling Moss,2,"1,551	KG",RWD,5,"August 4, 2022",1.61 Criminal Enterprises,123.75 mph (199.16 km/h),1:04.481,No,1,1,2,1,1,"Speed
86.32","Acceleration
89.50","Braking
28.33","Handling
76.00","Overall
70.04",https://www.gtabase.com//grand-theft-auto-v/vehicles/sm722
177,GTA 5: Karin Rusty Rebel,Off-Road,Karin,,Can be stolen / found,"$3,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$1,800	
	($94,875 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Toyota Hilux,2,"2,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,100.00 mph (160.93 km/h),1:17.545,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
62.12","Overall
50.47",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-rebel-rusty
178,GTA 5: Enus Super Diamond,Sedans,Enus,Mystery Prize,Legendary Motorsport,"$250,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$150,000	
	($281,750 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Rolls-Royce Phantom,4,"2,800	KG",RWD,5,"September 17, 2013",1.01 Game Launch,111.75 mph (179.84 km/h),1:15.910,No,1,1,2,1,1,"Speed
77.80","Acceleration
65.00","Braking
20.00","Handling
63.64","Overall
56.61",https://www.gtabase.com//grand-theft-auto-v/vehicles/enus-super-diamond
179,GTA 5: Bravado Redwood Gauntlet,Muscle,Bravado,"Mystery Prize, Stock Car",Southern S.A. Super Autos,"$230,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$138,000	
	($204,100 when fully upgraded)",Can be used in Races,91.34 mph (147.00 km/h),"Dodge Challenger, Chevy Camaro",2,"1,500	KG",RWD,5,"November 18, 2014",1.18 PS4 & Xbox One Release,117.25 mph (188.70 km/h),1:11.004,No,1,1,2,1,1,"Speed
78.87","Acceleration
78.75","Braking
30.00","Handling
76.06","Overall
65.92",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-gauntlet-redwood
180,GTA 5: Western Bagger,Motorcycles,Western,Mystery Prize,Can be stolen / found,"$16,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$9,600	
	($68,195 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),"GTA IV Freeway, 2013 Harley Davidson Touring Road Glide Custom",2,230	KG,RWD,4,"September 17, 2013",1.01 Game Launch,98.00 mph (157.72 km/h),1:13.907,No,1,1,2,1,1,"Speed
69.75","Acceleration
52.50","Braking
40.00","Handling
50.00","Overall
53.06",https://www.gtabase.com//grand-theft-auto-v/vehicles/western-bagger
181,GTA 5: Karin Asterope,Sedans,Karin,JDM Car,Can be stolen / found,"$26,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$15,600	
	($81,700 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Toyota Camry/Toyota Aurion,4,"1,500	KG",RWD,5,"September 17, 2013",1.01 Game Launch,105.00 mph (168.98 km/h),1:13.775,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
30.00","Handling
75.76","Overall
58.39",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-asterope
182,GTA 5: Nagasaki Carbon RS,Motorcycles,Nagasaki,Mystery Prize,Legendary Motorsport,"$40,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$24,000	
	($151,050 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Ducati 1199, EBR 1190RS",2,250	KG,RWD,5,"September 17, 2013",1.01 Game Launch,124.25 mph (199.96 km/h),1:00.960,No,1,1,2,1,1,"Speed
77.80","Acceleration
75.00","Braking
43.33","Handling
65.15","Overall
65.32",https://www.gtabase.com//grand-theft-auto-v/vehicles/nagasaki-carbon-rs
183,GTA 5: Dinka RT3000,Sports,Dinka,"Convertible - Soft-top, Has Liveries, Has Trade Price, JDM Car, Tuners Vehicle",Southern S.A. Super Autos,"$1,715,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,029,000	
	($1,344,639 when fully upgraded)",Can be used in Races,92.58 mph (149.00 km/h),Honda S2000,2,"1,275	KG",RWD,6,"July 20, 2021",1.57 Los Santos Tuners,119.25 mph (191.91 km/h),1:06.967,No,1,1,2,1,1,"Speed
79.95","Acceleration
78.00","Braking
33.33","Handling
78.18","Overall
67.37",https://www.gtabase.com//grand-theft-auto-v/vehicles/rt3000
184,GTA 5: Declasse Gang Burrito,Vans,Declasse,"Gang Vehicle, Has Variants, Has Trade Price",Southern S.A. Super Autos,"$86,450",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$39,000	
	($116,970 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),GMC Vandura (A-Team),4,"2,500	KG",RWD,5,"March 10, 2015",1.21 Heists DLC,105.25 mph (169.38 km/h),1:17.510,No,1,1,2,1,1,"Speed
69.75","Acceleration
40.00","Braking
20.00","Handling
59.09","Overall
47.21",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-gang-burrito
185,GTA 5: Declasse Tornado Convertible,Sports Classics,Declasse,"Convertible - Soft-top, Gang Vehicle, Has Variants",Can be stolen / found,"$30,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$18,000	
	($85,425 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Chevrolet Bel Air,2,"2,100	KG",RWD,4,"September 17, 2013",1.01 Game Launch,98.25 mph (158.12 km/h),1:26.356,No,1,1,2,1,1,"Speed
69.75","Acceleration
40.00","Braking
8.33","Handling
54.55","Overall
43.16",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-tornado-convertible
186,GTA 5: Schyster Deviant,Muscle,Schyster,Has Liveries,Legendary Motorsport,"$512,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$307,200	
	($492,150 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Ringbrothers', Javelin AMX Defiant. 1972 AMC Javelin",2,"1,500	KG",RWD,4,"February 7, 2019",1.46 Arena War,108.50 mph (174.61 km/h),1:10.738,No,1,1,2,1,1,"Speed
77.80","Acceleration
72.50","Braking
16.67","Handling
68.18","Overall
58.79",https://www.gtabase.com//grand-theft-auto-v/vehicles/deviant
187,GTA 5: Vapid Retinue Mk II,Sports Classics,Vapid,"Has Liveries, Has Trade Price",Southern S.A. Super Autos,"$1,620,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$972,000	
	($1,147,675 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Ford Escort Mk. II,2,950	KG,RWD,4,"December 12, 2019",1.49 Diamond Casino Heist,120.50 mph (193.93 km/h),1:05.765,No,1,1,2,1,1,"Speed
77.80","Acceleration
69.38","Braking
24.00","Handling
62.12","Overall
58.32",https://www.gtabase.com//grand-theft-auto-v/vehicles/retinue-mk-ii
188,GTA 5:  RO-86 Alkonost,Planes,NA,"Armored Vehicle, Bombs Mod, Bulletproof - Rear, Countermeasures, Has Liveries, Has Trade Price, No Passive Mode, Stealth Mode, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$4,350,000",Hangar (Personal Aircraft),Interaction Menu - Aircraft,Hangar Aircraft Workshop,Can be sold only if purchased (High-End),"$2,610,000	
	($2,797,075 when fully upgraded)",Cannot be used in Races,174.92 mph (281.50 km/h),Russian Tupolev Tu-160 and American Rockwell B-1 Lancer,2,"55,500	KG",NA,NA,"December 15, 2020",1.52 Cayo Perico Heist,167.50 mph (269.56 km/h),0:53.981,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
90.50","Acceleration
69.00","Braking
62.45","Handling
0.59","Overall
55.64",https://www.gtabase.com//grand-theft-auto-v/vehicles/ro-86-alkonost
189,GTA 5: Pfister Growler,Sports,Pfister,"Has Liveries, Has Trade Price, Tuners Vehicle",Legendary Motorsport,"$1,627,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$976,200	
	($1,263,940 when fully upgraded)",Can be used in Races,95.60 mph (153.85 km/h),Porsche 718 Cayman,2,"1,420	KG",RWD,7,"August 19, 2021",1.57 Los Santos Tuners,121.50 mph (195.53 km/h),1:04.231,No,1,1,2,1,1,"Speed
82.55","Acceleration
83.44","Braking
28.00","Handling
79.70","Overall
68.42",https://www.gtabase.com//grand-theft-auto-v/vehicles/growler
190,GTA 5: Karin Technical,Off-Road,Karin,"Has Variants, Has Trade Price, No Passive Mode, Weaponized Vehicle",Warstock Cache & Carry,"$1,263,500",Pegasus Vehicle,Pegasus Concierge,Cannot be modified,Cannot be sold,NA,Target Assault Races,80.78 mph (130.00 km/h),Toyota Hilux,3,"3,200	KG",NA,5,"March 10, 2015",1.21 Heists DLC,93.00 mph (149.67 km/h),1:20.912,No,1,1,2,1,1,"Speed
69.75","Acceleration
50.00","Braking
20.00","Handling
61.52","Overall
50.32",https://www.gtabase.com//grand-theft-auto-v/vehicles/karin-technical
191,GTA 5: Bravado Gauntlet,Muscle,Bravado,"Has Variants, Mystery Prize",Can be stolen / found,"$32,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$19,200	
	($84,800 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),"Dodge Challenger, Chevy Camaro",2,"1,600	KG",RWD,5,"September 17, 2013",1.01 Game Launch,113.25 mph (182.26 km/h),1:12.005,No,1,1,2,1,1,"Speed
77.80","Acceleration
75.00","Braking
30.00","Handling
75.76","Overall
64.64",https://www.gtabase.com//grand-theft-auto-v/vehicles/bravado-gauntlet
192,GTA 5: Annis Elegy Retro Custom,Sports,Annis,"Custom Vehicle, Has Liveries, JDM Car",Benny's Original Motor Works,"$904,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$542,400	
	($893,172 when fully upgraded)",Can be used in Races,91.96 mph (148.00 km/h),Nissan Skyline GT-R,2,"1,450	KG",NA,5,"December 13, 2016",1.37 Import/Export,115.25 mph (185.48 km/h),1:03.483,No,1,1,2,1,1,"Speed
79.41","Acceleration
82.50","Braking
33.33","Handling
81.82","Overall
69.27",https://www.gtabase.com//grand-theft-auto-v/vehicles/annis-elegy-retro-custom
193,GTA 5: Declasse Asea,Sedans,Declasse,"Has Variants, Snow Vehicle - North Yankton",Can be stolen / found,"$12,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$7,200	
	($77,150 when fully upgraded)",Can be used in Races,90.10 mph (145.00 km/h),Chevrolet Aveo,4,"1,400	KG",NA,5,"September 17, 2013",1.01 Game Launch,104.75 mph (168.58 km/h),1:15.811,No,1,1,2,1,1,"Speed
77.80","Acceleration
50.00","Braking
13.33","Handling
62.12","Overall
50.81",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-asea
194,GTA 5: Progen Itali GTB,Super,Progen,Has Variants,Benny's Original Motor Works,"$1,189,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$713,400	
	($888,750 when fully upgraded)",Can be used in Races,98.80 mph (159.00 km/h),"McLaren 570S/650S/P14, Trion Nemesis",2,"1,800	KG",NA,6,"January 10, 2017",1.37 Import/Export,126.25 mph (203.18 km/h),1:01.861,No,1,1,2,1,1,"Speed
85.31","Acceleration
84.12","Braking
36.67","Handling
75.76","Overall
70.47",https://www.gtabase.com//grand-theft-auto-v/vehicles/progen-itali-gtb
195,GTA 5:  Cruiser,Cycles,NA,Mystery Prize,Can be stolen / found,$800,Garage (Personal Vehicle),Mechanic,Cannot be modified,Cannot be sold,NA,Can be used in Races,27.96 mph (45.00 km/h),"Beach Cruiser bike style, which was popular in the 1930s",1,120	KG,RWD,NA,"September 17, 2013",1.01 Game Launch,33.50 mph (53.91 km/h),2:55.173,No,1,1,2,1,1,"Speed
24.14","Acceleration
10.00","Braking
46.67","Handling
27.27","Overall
27.02",https://www.gtabase.com//grand-theft-auto-v/vehicles/cruiser
196,GTA 5: Grotti Furia,Super,Grotti,"Active Spoiler, Has Liveries, Has Trade Price",Legendary Motorsport,"$2,740,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$1,644,000	
	($1,831,175 when fully upgraded)",Can be used in Races,100.17 mph (161.20 km/h),variety of high-performance Ferrari,2,"1,898	KG",NA,6,"December 19, 2019",1.49 Diamond Casino Heist,122.00 mph (196.34 km/h),1:01.294,No,1,1,2,1,1,"Speed
86.49","Acceleration
91.25","Braking
33.33","Handling
81.82","Overall
73.22",https://www.gtabase.com//grand-theft-auto-v/vehicles/furia
197,GTA 5:  Titan,Planes,NA,"Armored Vehicle, Bulletproof - Rear",Elitás Travel,"$2,000,000",Pegasus Vehicle,Pegasus Concierge,Paint Job Only,Cannot be sold,NA,Transform Races Only,174.92 mph (281.50 km/h),Lockheed C-130 Hercules,10,"38,000	KG",RWD,NA,"September 17, 2013",1.01 Game Launch,133.25 mph (214.44 km/h),0:56.602,Bulletproof from the rear (rear has no windows),3,1,2,1,1,"Speed
85.65","Acceleration
57.00","Braking
25.00","Handling
30.00","Overall
49.41",https://www.gtabase.com//grand-theft-auto-v/vehicles/titan
198,GTA 5: Declasse Drift Tampa,Sports,Declasse,"Has Liveries, Has Variants",Southern S.A. Super Autos,"$995,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$597,000	
	($749,350 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),"64 - '73 Ford Mustang, '70/'71 Dodge Dart, '68-'72 Chevrolet Nova, '68 Dodge Charger",2,"1,100	KG",NA,4,"July 19, 2016",1.35 Cunning Stunts,114.25 mph (183.87 km/h),1:08.334,No,1,1,2,1,1,"Speed
80.48","Acceleration
82.50","Braking
16.67","Handling
68.18","Overall
61.96",https://www.gtabase.com//grand-theft-auto-v/vehicles/declasse-tampa-drift
199,GTA 5: Benefactor Schafter V12,Sedans,Benefactor,"Has Variants, Mystery Prize",Legendary Motorsport,"$116,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$69,600	
	($227,425 when fully upgraded)",Can be used in Races,93.21 mph (150.00 km/h),Brabus E V12,4,"1,500	KG",RWD,6,"December 15, 2015",1.31 Executives and Other Criminals,124.25 mph (199.96 km/h),1:05.121,No,1,1,2,1,1,"Speed
80.48","Acceleration
75.00","Braking
31.67","Handling
77.27","Overall
66.11",https://www.gtabase.com//grand-theft-auto-v/vehicles/benefactor-schafter-v12
200,GTA 5: Pegassi Reaper,Super,Pegassi,Bulletproof - Rear,Legendary Motorsport,"$1,595,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$957,000	
	($1,094,750 when fully upgraded)",Can be used in Races,98.80 mph (159.00 km/h),"Lamborghini Huracan, Centenario, Sesto Elemento, Lykan Hypersport",2,"1,300	KG",RWD,6,"June 7, 2016",1.34 Further Adventures in Finance and Felony,121.75 mph (195.94 km/h),1:02.716,Bulletproof from the rear (rear has no windows),1,1,2,1,1,"Speed
85.31","Acceleration
91.25","Braking
36.67","Handling
80.91","Overall
73.53",https://www.gtabase.com//grand-theft-auto-v/vehicles/pegassi-reaper
201,GTA 5: Vapid Bobcat XL,Vans,Vapid,Towing Hitch,Can be stolen / found,"$23,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$13,800	
	($102,175 when fully upgraded)",Can be used in Races,80.78 mph (130.00 km/h),Fourth generation Chevrolet C/K,2,"2,600	KG",RWD,5,"September 17, 2013",1.01 Game Launch,95.50 mph (153.69 km/h),1:25.219,No,1,1,2,1,1,"Speed
69.75","Acceleration
45.00","Braking
26.67","Handling
59.09","Overall
50.13",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-bobcat-xl
202,GTA 5: Übermacht Rebla GTS,SUVs,Übermacht,Has Liveries,Legendary Motorsport,"$1,175,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$705,000	
	($899,250 when fully upgraded)",Can be used in Races,97.87 mph (157.50 km/h),Fourth generation BMW X5,4,"2,185	KG",NA,8,"December 12, 2019",1.49 Diamond Casino Heist,123.50 mph (198.75 km/h),1:06.700,No,1,1,2,1,1,"Speed
84.51","Acceleration
83.75","Braking
28.33","Handling
66.52","Overall
65.78",https://www.gtabase.com//grand-theft-auto-v/vehicles/rebla-gts
203,GTA 5: Vapid Trophy Truck,Off-Road,Vapid,"Has Liveries, Has Variants",Southern S.A. Super Autos,"$550,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold only if purchased (High-End),"$330,000	
	($481,850 when fully upgraded)",Can be used in Races,86.99 mph (140.00 km/h),"Ford Raptor baja trophy truck, Ford F-150 baja trophy truck",2,"2,200	KG",NA,5,"July 12, 2016",1.35 Cunning Stunts,107.00 mph (172.20 km/h),1:07.333,No,1,1,2,1,1,"Speed
75.12","Acceleration
84.75","Braking
10.00","Handling
75.76","Overall
61.41",https://www.gtabase.com//grand-theft-auto-v/vehicles/vapid-trophy-truck
204,GTA 5: BF Surfer,Vans,BF,Has Variants,Can be stolen / found,"$11,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$6,600	
	($72,400 when fully upgraded)",Can be used in Races,62.14 mph (100.00 km/h),Volkswagen Type 2,2,"2,500	KG",RWD,4,"September 17, 2013",1.01 Game Launch,67.25 mph (108.23 km/h),1:49.522,No,1,1,2,1,1,"Speed
53.66","Acceleration
25.00","Braking
10.00","Handling
46.97","Overall
33.91",https://www.gtabase.com//grand-theft-auto-v/vehicles/bf-surfer
205,GTA 5: Nagasaki Blazer Aqua,Off-Road,Nagasaki,"Float on Water, Has Trade Price, No Passive Mode, Special Vehicle, Unique Radar Icon, Weaponized Vehicle",Warstock Cache & Carry,"$1,755,600",Vehicle Warehouse (Special),Interaction Menu - Special Vehicles,Los Santos Customs,Cannot be sold,NA,Special Vehicle Races,77.67 mph (125.00 km/h),Gibbs Quadski,1,550	KG,NA,6,"December 13, 2016",1.37 Import/Export,98.75 mph (158.92 km/h),1:06.067,No,1,1,2,1,1,"Speed
67.07","Acceleration
68.00","Braking
33.33","Handling
81.82","Overall
62.56",https://www.gtabase.com//grand-theft-auto-v/vehicles/nagasaki-blazer-aqua
206,GTA 5: Albany Buccaneer Custom,Muscle,Albany,"Custom Vehicle, Has Liveries, Hydraulics, Removable Roof",Benny's Original Motor Works,"$390,000",Garage (Personal Vehicle),Mechanic,Benny's Original Motor Works,Can be sold only if purchased (High-End),"$234,000	
	($579,980 when fully upgraded)",Can be used in Races,90.72 mph (146.00 km/h),"Ford Fairlane, Buick Riviera",2,"1,600	KG",RWD,5,"October 20, 2015",1.30 Lowriders,113.00 mph (181.86 km/h),1:12.221,No,1,1,2,1,1,"Speed
78.34","Acceleration
70.00","Braking
26.67","Handling
65.15","Overall
60.04",https://www.gtabase.com//grand-theft-auto-v/vehicles/albany-buccaneer-custom
207,GTA 5:  BMX,Cycles,NA,Mystery Prize,Can be stolen / found,$800,Garage (Personal Vehicle),Mechanic,Cannot be modified,Cannot be sold,NA,Can be used in Races,31.07 mph (50.00 km/h),BMX bike,1,105	KG,RWD,NA,"September 17, 2013",1.01 Game Launch,35.25 mph (56.73 km/h),2:44.864,No,1,1,2,1,1,"Speed
26.83","Acceleration
20.00","Braking
50.00","Handling
28.03","Overall
31.21",https://www.gtabase.com//grand-theft-auto-v/vehicles/bmx
208,GTA 5: Übermacht Sentinel,Coupes,Übermacht,"Convertible - Hard-top, Has Variants",Can be stolen / found,"$95,000",Garage (Personal Vehicle),Mechanic,Los Santos Customs,Can be sold if stolen or purchased,"$57,000	
	($167,863 when fully upgraded)",Can be used in Races,88.23 mph (142.00 km/h),BMW 3-Series E92,2,"1,400	KG",RWD,6,"September 17, 2013",1.01 Game Launch,112.00 mph (180.25 km/h),1:11.601,No,1,1,2,1,1,"Speed
76.19","Acceleration
52.50","Braking
30.00","Handling
74.24","Overall
58.23",https://www.gtabase.com//grand-theft-auto-v/vehicles/ubermacht-sentinel
